id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
31658627,One Bedroom Flat on Union Canal with parking,7542385,Vicky,,Dalry and Fountainbridge,55.94005,-3.21598,Entire home/apt,110,7,0,,,27,2
31658808,Beautifully Elegant Eco Glass House,4449502,Amy,,Liberton West and Braid Hills,55.91721,-3.1677,Entire home/apt,200,4,2,2019-05-27,0.91,2,33
31665076,Modern flat next to trendy Leith!,235963356,Tammy,,Broughton North and Powderhall,55.96961,-3.18904,Entire home/apt,48,2,10,2019-05-27,2.75,1,0
31665196,Homely 2br Apt in Residential Eastern Edinburgh,87762710,Daniel,,Restalrig and Lochend,55.96554,-3.15589,Entire home/apt,1000,1,5,2019-06-09,2.27,41,184
31686755,Two double rooms close to the centre of Edinburgh,11864026,James,,Canonmills and New Town North,55.9616,-3.19845,Private room,60,1,3,2019-06-23,0.88,2,36
31701813,"2 bedrooms, WC, shower and a kitchen on wheels!!!",5255196,Ian,,"Ratho, Ingliston and Gogar",55.9423,-3.31901,Entire home/apt,160,5,0,,,1,312
31702774,Scandi-Style City Centre Retreat,50279711,Alexander,,"Canongate, Southside and Dumbiedykes",55.94267,-3.17802,Entire home/apt,66,4,10,2019-06-14,2.01,1,21
31703448,Waterfront Apartment Close to City Centre,233604033,Martin,,Granton and Royston Mains,55.98071,-3.2234,Entire home/apt,100,5,5,2019-06-09,2.08,1,121
31705201,Available from 15 July,199599193,Shabbir,,Siverknowes and Davidson's Mains,55.96631,-3.27321,Private room,70,2,0,,,1,365
31711558,Bright modernised Edinburgh flat,61606528,Jennie,,Polwarth,55.93894,-3.22084,Entire home/apt,120,2,0,,,7,57
31725009,Designers studio room,57307484,Lucy,,Trinity East and The Dudleys,55.97428,-3.18816,Private room,50,2,0,,,1,47
31726975,Safestay Edinburgh-Standard Twin Room,83912266,Safestay,,"Old Town, Princes Street and Leith Street",55.94858,-3.18671,Private room,128,1,0,,,2,78
31729129,Top Hat House - City centre living,238009072,Jane,,Hillside and Calton Hill,55.95918,-3.18095,Entire home/apt,750,2,11,2019-06-23,2.43,1,284
31729291,Luxurious 3 Bed Apartment in centre of Edinburgh,15566095,Scott,,"Old Town, Princes Street and Leith Street",55.95228,-3.19926,Entire home/apt,200,2,32,2019-06-25,7.06,3,27
31729872,"Bright, clean and comfortable double room",31036809,Jessica,,Slateford and Chesser,55.93362,-3.24079,Private room,25,2,17,2019-06-22,4.64,1,55
31733453,Cosy double room with private bathroom,238040565,Willow & Pete,,Easter Road and Hawkhill Avenue,55.96312,-3.16186,Private room,27,1,23,2019-06-11,5.52,4,45
31733546,"L,Oscar*- Family Garden flat in Trendy New Town",238040910,Sonia,,New Town West,55.95721,-3.20536,Entire home/apt,150,2,10,2019-06-20,4.11,1,144
31743407,Edinburgh home with a view,238089659,Susan,,"Ratho, Ingliston and Gogar",55.95859,-3.31056,Entire home/apt,180,3,0,,,1,11
31752847,3 New Assembly Close -  Royal Mile,1801836,Shahid,,"Old Town, Princes Street and Leith Street",55.94911,-3.18768,Entire home/apt,150,2,14,2019-06-09,3.89,4,309
31759430,Quiet one bedroom flat close to city centre.,226466647,Jill,,Slateford and Chesser,55.93314,-3.23652,Entire home/apt,75,3,4,2019-06-16,1.46,1,12
31777883,Super central Luxury Edinburgh Apartment,37563463,BnBBuddy,,Deans Village,55.94916,-3.21229,Entire home/apt,60,2,9,2019-06-14,1.88,135,135
31785656,Traditional Mews Apartment in New Town,23059497,Danielle,,Canonmills and New Town North,55.95929,-3.19822,Entire home/apt,70,3,6,2019-06-07,1.68,29,138
31793361,Hampton Residence,7087514,Naveen,,Deans Village,55.94405,-3.22876,Entire home/apt,125,1,1,2019-05-21,0.81,3,361
31796166,Trendy Stockbridge Flat - Sleeps 6 +Private Garden,6157592,Ben & Jackie,,Stockbridge,55.9559,-3.21594,Entire home/apt,120,2,3,2019-06-20,2.37,1,42
31801671,Cozy room in beautiful flat with spectacular views,76209497,Arjen,,"Old Town, Princes Street and Leith Street",55.95742,-3.18657,Private room,65,1,2,2019-04-22,0.56,1,0
31803516,Cosy Central Apartment near Royal Mile,70648585,Klara,,"Old Town, Princes Street and Leith Street",55.94828,-3.18397,Entire home/apt,55,4,2,2019-04-28,0.95,2,91
31812753,FESTIVE FUN in SCOTLAND Edinburgh - 2019/2020,157534105,Judith,,Merchiston and Greenhill,55.9274,-3.22656,Entire home/apt,240,3,0,,,2,17
31816315,17 Abercromby Place,10920705,Roddy,,New Town West,55.95665,-3.19631,Entire home/apt,700,4,0,,,1,325
31816869,Bespoke Tours Accommodation - Edinburgh,229221926,Jamie Lisa,,Tollcross,55.94685,-3.21166,Entire home/apt,155,2,2,2019-06-09,2,1,315
31817621,"Edinburgh Festival. Nice, clean, quiet, central",35186881,Lorena,,"Canongate, Southside and Dumbiedykes",55.94467,-3.18167,Entire home/apt,65,3,4,2019-06-09,1.13,1,66
31819164,Bright and Comfortable Haymarket Double Room,126018442,Eilidh,,Dalry and Fountainbridge,55.94198,-3.22229,Private room,45,1,1,2019-03-31,0.34,1,7
31820858,Modern & Central Leith Apartment,231911922,Nick,,Leith (Albert Street),55.96278,-3.17276,Entire home/apt,80,2,13,2019-06-18,3.00,1,158
31829659,Spacious Georgian style apartment 10mn from center,204226391,Samuel,,Shandon,55.93411,-3.23063,Entire home/apt,65,2,1,2019-06-09,1,12,220
31830497,Cosy room in the center,226622174,Barbara,,Shandon,55.93396,-3.23355,Private room,121,1,0,,,2,0
31843692,"CITY ONE BED, luxury holiday cottage in Edinburgh, Ref 940986",234993103,Sykes Holiday Cottages,,Tollcross,55.9458,-3.20072,Entire home/apt,12345,1,0,,,5,365
31844071,"MAGPIE APARTMENT, with a garden in Edinburgh, Ref 977103",234993103,Sykes Holiday Cottages,,Granton West and Salvesen,55.97638,-3.25266,Entire home/apt,58,1,0,,,5,358
31844081,"3 LYNEDOCH PLACE, pet friendly in Edinburgh, Ref 985134",234993103,Sykes Holiday Cottages,,Deans Village,55.95133,-3.21266,Entire home/apt,44,1,0,,,5,365
31844413,"Homely 2 Bedroom Apartment, Close To City Centre",190083670,Sam,,South Leith,55.96601,-3.17528,Entire home/apt,50,3,9,2019-06-11,3.55,39,47
31847048,Overlooking the Old Town of Edinburgh,49500209,Arvin,,"Old Town, Princes Street and Leith Street",55.95123,-3.18858,Entire home/apt,70,2,35,2019-06-24,8.40,1,70
31847674,"4/6 DRYDEN GAIT, pet friendly in Edinburgh, Ref 939069",234993103,Sykes Holiday Cottages,,Broughton South,55.9638,-3.18326,Entire home/apt,54,1,0,,,5,365
31848218,Beautiful 2 bed apartment with spectacular views!,82905943,Gillian & Andrew,,Bruntsfield,55.93772,-3.20648,Entire home/apt,1000,1,33,2019-06-21,7.17,1,107
31853276,Take a roadtrip through Scotland,4042053,Angelique,,Dalry and Fountainbridge,55.94216,-3.21046,Entire home/apt,50,3,2,2019-05-04,0.61,4,325
31857109,Modern 1 bed flat In the heart of Edinburgh,22672356,Sam,,Hillside and Calton Hill,55.95918,-3.17387,Entire home/apt,54,2,17,2019-06-16,5.80,1,174
31868373,"Quiet, convenient with nice view of Arthur's Seat.",60163329,Neil,,The Grange,55.9353,-3.17697,Entire home/apt,200,2,7,2019-06-03,3.09,1,145
31868768,Cozy Apartment Beside Edinburgh Castle!!!,238856343,Han,,"Old Town, Princes Street and Leith Street",55.95009,-3.19293,Entire home/apt,129,1,12,2019-06-08,4.50,1,170
31868892,Bright top floor flat near City centre and Leith,238857195,John,,Easter Road and Hawkhill Avenue,55.96252,-3.16628,Entire home/apt,75,3,13,2019-06-13,3.20,1,283
31869769,Spacious 3-bed by the Meadows- perfect for Fringe!,37563463,BnBBuddy,,Meadows and Southside,55.93987,-3.18208,Entire home/apt,119,3,1,2019-06-22,1,135,37
31878696,"Dundas Street, New Town Apt with private entrance",30548733,Wendy,,Canonmills and New Town North,55.95907,-3.19993,Entire home/apt,120,3,1,2019-05-27,1,1,309
31883886,"Double Bedroom, in a shared two bedroom flat",238980910,Sami,,Craiglockhart,55.92734,-3.24133,Private room,40,1,0,,,1,298
31886259,Cosy room within welcoming home in South Edinburgh,33388323,Oliver,,Gilmerton South and the Murrays,55.90076,-3.14122,Private room,24,1,21,2019-06-14,4.57,1,0
31895439,Beautiful flat in the heart of Edinburgh!,171585347,Steven,,Polwarth,55.93989,-3.2251,Entire home/apt,200,2,0,,,1,7
31897966,"Luxury Flat, Festival Let, Trinity, Edinburgh",65792392,Annabel,,Trinity,55.97316,-3.21223,Entire home/apt,150,3,0,,,1,21
31898072,One bedroom - Central - Last minute Deal,140619828,Daniela,,Leith (Albert Street),55.9619,-3.17318,Private room,35,1,14,2019-06-24,3.21,1,57
31898198,Bright New Town Flat,180953225,Jamie,,Canonmills and New Town North,55.96071,-3.20194,Entire home/apt,189,2,0,,,1,95
31899660,Cosy room in traditional period city-centre flat,8384052,J&T,,Hillside and Calton Hill,55.95785,-3.17322,Private room,60,1,6,2019-06-09,1.57,1,128
31902536,Lochend Gardens 2 bedroom apartment,239154201,Charles,,Restalrig and Lochend,55.95992,-3.15526,Entire home/apt,40,2,22,2019-06-09,4.93,1,177
31903099,Newly renovated 2bed home near Edinburgh Airport,162543048,Louise,,"Ratho, Ingliston and Gogar",55.92567,-3.34207,Entire home/apt,50,1,23,2019-06-23,9.45,2,218
31903141,"Sunny, modern, freshly decorated two bedroom flat.",44821882,David,,Gorgie West,55.93494,-3.23745,Entire home/apt,70,2,24,2019-06-23,5.29,2,199
31912182,"Beautiful Victorian Flat, walking distance to town",22577317,Laura,,Tollcross,55.94165,-3.20884,Entire home/apt,70,2,8,2019-06-23,1.75,3,0
31920046,"BRAND NEW APARTMENT (2 bedrooms, free parking)",239304594,Lisa,,Broughton South,55.9626,-3.18396,Entire home/apt,75,2,10,2019-06-10,3.30,1,60
31922009,Double room in shared apartment,179591206,Ali,,Northfield and Piershill,55.94935,-3.13613,Entire home/apt,20,7,3,2019-05-11,1.03,2,145
31923065,The Snug,19373146,Michael,,Comely Bank,55.95872,-3.22284,Private room,55,1,10,2019-06-23,2.75,3,38
31923622,Private room - 10 mins train to City,60806777,Melville,,"Jewel, Brunstane and Newcraighall",55.93499,-3.08437,Private room,35,2,3,2019-06-20,0.81,1,105
31928066,A quiet and cozy room (K2L),70207141,Kalli,,The Calders,55.9187,-3.29524,Private room,23,1,11,2019-06-23,3.03,2,50
31930630,2 Bedroom Apartment that is close to everything,239407049,Angela,,Dalry and Fountainbridge,55.94293,-3.22033,Entire home/apt,96,2,10,2019-06-09,2.22,1,5
31936435,Immaculate new build house in South Queensferry,27749920,Alison,,"Dalmeny, Kirkliston and Newbridge",55.98408,-3.38299,Entire home/apt,65,1,17,2019-06-09,3.72,1,79
31942049,Room in shared house.,210291798,Jose,,Longstone and Saughton,55.92609,-3.26957,Private room,40,5,0,,,1,34
31942311,"Fabulous, Modern City Centre Flat - Sleeps 6",93910416,Joshua,,Tollcross,55.94228,-3.20483,Entire home/apt,100,2,5,2019-06-14,2.88,1,144
31944781,Private Double Ensuite,237149686,St Christophers Inn Edinburgh,,"Old Town, Princes Street and Leith Street",55.95171,-3.19003,Private room,1000,1,8,2019-06-08,2.53,4,66
31944842,Bed in 6-Bed Mixed Dorm with Ensuite,237149686,St Christophers Inn Edinburgh,,"Old Town, Princes Street and Leith Street",55.95027,-3.19074,Shared room,1000,1,12,2019-06-19,2.98,4,291
31945010,VERY CENTRAL private room (nr shops) w/ balcony,186780758,Lesley,,Morningside,55.93005,-3.20673,Private room,40,1,8,2019-06-23,2.22,1,317
31945651,Stylish City Apartment,10609719,Mark,,Bonnington,55.97086,-3.18305,Entire home/apt,125,2,1,2019-06-10,1,1,328
31948968,Ensuite,142576201,Mani,,Granton West and Salvesen,55.97545,-3.25694,Private room,40,1,0,,,1,0
31956500,La casa de las Virtudes,239585410,Car,,Bruntsfield,55.93955,-3.2051,Private room,45,1,8,2019-06-16,4.07,1,45
31957878,West Port Apartment below Edinburgh Castle,128591402,Daria,,Tollcross,55.94561,-3.19988,Entire home/apt,65,2,16,2019-06-17,3.53,5,52
31969693,Ensuite room in a traditional Georgian apartment,16412119,Andrew And Anna,,Canonmills and New Town North,55.95853,-3.20158,Private room,55,2,4,2019-04-28,0.83,1,0
31971313,Stylish and Spacious Georgian City Apt - Sleeps 4,74112414,Chaoyi,,Tollcross,55.94378,-3.20903,Entire home/apt,65,1,21,2019-06-19,5.12,2,81
31971353,William Street 3 Bed Snug,204746918,Rona,,Deans Village,55.94993,-3.21219,Entire home/apt,185,3,3,2019-06-11,1.50,2,266
31971872,Unique 3-Bedroom Modern Penthouse,64183343,Jack,,Deans Village,55.94947,-3.21112,Entire home/apt,70,2,28,2019-06-21,7.37,3,125
31974491,Double upper child friendly maisonette,541727,Gulsen,,Marchmont West,55.93883,-3.19632,Entire home/apt,140,5,1,2019-05-27,1,1,1
31976518,modern entire house,239742264,Ross,,Baberton and Juniper Green,55.90155,-3.29047,Entire home/apt,70,30,0,,,1,260
31979358,The Jeffrey Street Apartment,105112430,Lindsey,,"Old Town, Princes Street and Leith Street",55.95176,-3.18366,Entire home/apt,100,2,4,2019-06-17,1.33,3,196
31981510,Cosy Room in East Side of Edinburgh,17333072,Agnesia,,Easter Road and Hawkhill Avenue,55.96254,-3.16534,Private room,30,2,6,2019-06-16,1.32,1,32
31982299,Cosy Harry Potter Home in the heart of Edinburgh!,239778199,Andrew,,"Old Town, Princes Street and Leith Street",55.94869,-3.1946,Entire home/apt,65,2,10,2019-06-16,2.40,1,172
32002465,"Cosy Apartment with Balcony, Close to City Centre",190083670,Sam,,Hillside and Calton Hill,55.96091,-3.17365,Entire home/apt,60,3,7,2019-06-16,1.63,39,68
32007810,Little Road,239976657,Daanyaal,,Liberton West and Braid Hills,55.91064,-3.15908,Private room,50,1,1,2019-03-01,0.25,1,90
32012909,Cozy family home-City Centre & Murrayfield Stadium,240015274,Peter,,Balgreen and Roseburn,55.945,-3.24468,Entire home/apt,170,2,0,,,1,133
32016166,"2 Bed in Centre, Amazing views of Arthurs Seat",65709426,Lily,,Meadows and Southside,55.94174,-3.17956,Entire home/apt,100,3,9,2019-06-09,2.35,1,32
32016720,Trendy 2 Bed Apartment - Close to City Centre,18995931,Cameron,,Bruntsfield,55.94018,-3.21294,Entire home/apt,82,4,1,2019-03-10,0.28,2,0
32028247,Edinburgh Home with a View,6558843,Gabriel,,Deans Village,55.94866,-3.21993,Private room,50,2,0,,,1,0
32031010,Grassmarket with parking ♥ Edinburgh,69068260,Rory And Layna,,Meadows and Southside,55.94615,-3.19656,Entire home/apt,100,2,14,2019-06-05,3.39,1,216
32032516,Traditional Stockbridge Colony Home with Garden,238430502,Lisa,,Stockbridge,55.96169,-3.20943,Entire home/apt,60,2,4,2019-06-09,1.85,1,14
32032568,Modern & Stylish Edinburgh 1 Bed Flat with Garden,64529665,Mark,,Meadowbank and Abbeyhill North,55.9556,-3.15462,Entire home/apt,120,2,3,2019-06-09,1.38,1,180
32036958,Stylish Apartment with Patio near Princes Street,3347799,Katie,,New Town West,55.95698,-3.20579,Entire home/apt,100,3,2,2019-05-27,0.92,29,162
32045565,Luxurious Central Edinburgh Flat Near Meadows,17795156,Anne,,Tollcross,55.94461,-3.20232,Entire home/apt,90,2,16,2019-06-20,3.72,1,170
32054033,Bright and beautiful penthouse apartment in Leith,32954265,Noreen,,Pilrig,55.96847,-3.18027,Entire home/apt,49,1,1,2019-02-18,0.23,1,0
32057434,West Nicholson Street: Perfect Festival Stay,178087203,Festival Flats,,Meadows and Southside,55.94398,-3.18555,Entire home/apt,210,3,0,,,27,24
32059422,"No y, flat 9 garvald street, edinburgh",240398308,Elinor,,"Gracemount, Southhouse and Burdiehouse",55.90548,-3.15571,Private room,25,5,0,,,1,365
32059938,Double / Twin with private bathroom,6748379,City Reteat,,New Town East and Gayfield,55.95698,-3.19136,Private room,50,1,16,2019-05-28,3.48,8,68
32064615,Room for 3 by the Sea.,40619538,Joe And Emma,,Portobello,55.95389,-3.11736,Private room,25,1,0,,,4,231
32076266,Entire City Flat Edinburgh wifi parking,46524850,Olivia,,Broughton North and Powderhall,55.9657,-3.19252,Entire home/apt,179,2,1,2019-03-31,0.34,1,365
32077141,Private room in Leith,76139974,Kayleigh,,South Leith,55.97162,-3.1625,Private room,35,1,7,2019-06-19,1.94,1,90
32079013,Spacious and Cozy Flat Near Meadows - 5 Min Walk,80856327,Christoph,,Bruntsfield,55.9387,-3.21174,Private room,20,1,6,2019-06-17,1.58,2,0
32089044,Space double deb in a cosy ground floor flat,39923986,Silvia,,Clermiston and Drumbrae,55.95339,-3.29151,Private room,30,1,0,,,3,3
32097862,Family flat for 4 great Easter break & 5* location,122726044,Moriah,,Shandon,55.93251,-3.22148,Entire home/apt,89,3,0,,,3,0
32098617,The little red house!! Close to airport & city!,164989804,Sara,,The Calders,55.92184,-3.28939,Entire home/apt,81,2,1,2019-06-23,1,1,341
32099021,Modern bright new build flat close to city centre,240778171,Katie,,Boswall and Pilton,55.97259,-3.23633,Entire home/apt,180,2,1,2019-06-23,1,1,27
32099340,Quiet Edinburgh West End Apartment,113250047,Sara,,Deans Village,55.94734,-3.23125,Entire home/apt,100,2,10,2019-06-22,2.38,1,213
32099732,Boho private room in Edinburgh City,183284468,Juana,,Polwarth,55.93958,-3.22105,Private room,40,2,11,2019-05-27,3.08,1,30
32099783,McDonald Road Apartment,234581497,Furrukh,,Broughton South,55.96324,-3.18362,Entire home/apt,250,1,2,2019-02-18,0.45,4,70
32107295,Beautiful and spacious flat in Morningside,41308783,Emma,,Morningside and Craighouse,55.92368,-3.21123,Entire home/apt,96,2,10,2019-06-16,5.66,3,37
32109567,Lovely bright home,240891044,Shirley,,Craigmillar,55.93153,-3.14264,Private room,30,1,0,,,1,173
32122773,"Edinburgh Apart with views, lift & secure carpark",241000537,Anna,,North Leith and Newhaven,55.97796,-3.18136,Entire home/apt,100,2,16,2019-06-20,3.61,1,85
32123546,York Place duplex 3 bedroom basement apartment,65331433,Suzanne,,"Old Town, Princes Street and Leith Street",55.95566,-3.19104,Entire home/apt,200,2,3,2019-04-14,1.03,10,195
32124118,Lovely Spacious Top Floor Room W Free Parking,19796012,Laura,,South Leith,55.96605,-3.17355,Private room,35,1,1,2019-04-11,0.39,1,0
32124950,Bright and Airy City Centre Apartment,190083670,Sam,,Dalry and Fountainbridge,55.94534,-3.21106,Entire home/apt,70,3,5,2019-06-07,1.39,39,57
32125180,Bright and stylish two bedroom home!,234545242,Mark,,Leith (Hermitage and Prospect Bank),55.96795,-3.16491,Entire home/apt,95,2,16,2019-06-10,3.93,1,136
32125868,Prestigious Old Town Residence at the Castle,74970006,Mandy,,Tollcross,55.94613,-3.20242,Entire home/apt,145,2,4,2019-05-06,1.50,2,130
32140020,Nice & Spacious Room - City Centre/Meadows,237205213,Jose,,Meadows and Southside,55.93885,-3.1811,Private room,45,2,0,,,3,135
32152462,Charming Victorian Apartment in Edinburgh,1730440,Sam,,"Canongate, Southside and Dumbiedykes",55.94384,-3.18324,Entire home/apt,99,2,16,2019-06-09,3.93,6,13
32152885,Saughton tram stop double room,18870708,Julie,,Carrick Knowe,55.93419,-3.27282,Private room,30,2,0,,,1,55
32154087,3 Bedroom Deluxe York Place Apartment,65331433,Suzanne,,"Old Town, Princes Street and Leith Street",55.95668,-3.18992,Entire home/apt,150,2,3,2019-04-08,0.91,10,152
32154640,Beautiful 2 bedroom Royal Mile (Jackson) Apartment,1641675,Charmaine,,"Old Town, Princes Street and Leith Street",55.95124,-3.18964,Entire home/apt,150,2,0,,,74,38
32155023,APRIL SALE! Beautiful & Bright 3 Bedroom Apartment,78489939,Alex & Marta,,Broughton North and Powderhall,55.96412,-3.19174,Entire home/apt,70,2,12,2019-06-17,2.81,1,110
32156365,Heart of the Old Town 2 Bedroom Luxury Apartment,37563463,BnBBuddy,,"Canongate, Southside and Dumbiedykes",55.94979,-3.18115,Entire home/apt,69,2,18,2019-06-21,3.88,135,89
32158303,Modern Hi-tech Flat close to City Centre,124878854,Diego,,Broughton North and Powderhall,55.96433,-3.19406,Entire home/apt,75,2,5,2019-06-10,2.08,1,1
32158824,"Spacious ground floor flat, near Stockbridge",141278649,Jennifer,,Comely Bank,55.95846,-3.21658,Entire home/apt,100,2,1,2019-04-01,0.34,1,10
32160028,Bright & cosy home near city centre! (Sleeps 4),179192153,Janice,,Polwarth,55.93764,-3.2199,Entire home/apt,51,2,9,2019-06-11,3.10,1,136
32163171,Charming Victorian Apt. 5 minutes from Royal Mile,12399611,James,,Abbeyhill,55.95661,-3.17016,Entire home/apt,100,2,1,2019-06-10,1,1,17
32165249,A stunning period home within Edinburgh city.,121554686,Fran,,The Grange,55.93503,-3.17705,Entire home/apt,295,3,0,,,1,0
32176425,"Beautiful & Classic first floor, two bedroom flat!",102956957,Michael,,Hillside and Calton Hill,55.95831,-3.1771,Entire home/apt,110,2,4,2019-06-11,1.11,1,24
32179386,Bright home near Arthur's Seat! (Sleeps 4),188733075,Gaz,,Abbeyhill,55.95511,-3.16688,Entire home/apt,50,2,13,2019-06-15,3.71,1,165
32182453,"Central, large, bright festival apartment",33855280,Peter,,Meadows and Southside,55.94129,-3.20186,Entire home/apt,99,2,1,2019-04-11,0.39,5,11
32189867,Cosy double bedroom,16487750,Fin,,"Craigleith, Orchard Brae and Crewe Toll",55.95414,-3.22834,Private room,32,2,21,2019-06-07,5.83,2,5
32191637,Edinburgh's Seaside Gem,234576835,Fiona,,Portobello,55.95479,-3.11829,Entire home/apt,47,2,29,2019-06-23,7.19,1,197
32199747,"Coates Gardens, Haymarket, Edinburgh",4048288,Martin,,Deans Village,55.94552,-3.22079,Entire home/apt,102,4,2,2019-06-14,2,28,320
32202715,Charming two bed apartment with quirky touches!,87762710,Daniel,,Merchiston and Greenhill,55.93688,-3.21631,Entire home/apt,1000,1,11,2019-06-02,2.43,41,0
32204686,Modern Home 5 minutes walk from Princes Street,190083670,Sam,,New Town East and Gayfield,55.95701,-3.19005,Entire home/apt,55,3,11,2019-05-29,2.66,39,60
32207710,Amazing high end 4 bed flat for festival goers!,13094033,James,,Dalry and Fountainbridge,55.94503,-3.21282,Entire home/apt,200,7,0,,,1,140
32207716,Eden Locke Studio Accessible Apartment,241635233,Eden,,Deans Village,55.95269,-3.20669,Entire home/apt,150,1,0,,,7,325
32207889,18th-Century Residence ♥ New Town,45216353,Diana,,Hillside and Calton Hill,55.95861,-3.1798,Entire home/apt,95,2,12,2019-06-08,3.21,1,247
32208062,Eden Locke Studio Mezzanine Apartment,241635233,Eden,,Deans Village,55.95315,-3.20613,Entire home/apt,200,1,0,,,7,332
32208115,Private double bedroom; beautiful Victorian house.,22150151,David,,"Blackford, West Mains and Mayfield Road",55.93207,-3.17464,Private room,60,2,0,,,2,335
32208171,Eden Studio Apartment,241635233,Eden,,Deans Village,55.95174,-3.20445,Entire home/apt,150,1,1,2019-06-02,1,7,334
32208275,Eden Locke One Bedroom Apartment,241635233,Eden,,Deans Village,55.95337,-3.20523,Entire home/apt,200,1,0,,,7,324
32210325,The Stewart Apartment,137156641,Gill,,Gorgie West,55.93768,-3.23338,Entire home/apt,120,1,9,2019-06-09,2.81,3,193
32210864,Comfortable Room for Single Lady - Goldenacre,241716186,Joy,,Trinity,55.9715,-3.20825,Private room,50,1,3,2019-06-09,3,1,24
32211972,"Modern, refurbished flat in trendy Leith, parking",24458218,Claire,,Pilrig,55.96717,-3.17966,Entire home/apt,44,2,24,2019-06-22,5.58,3,20
32214500,Handy city centre festival apartment,241736406,Mariella,,Dalry and Fountainbridge,55.94343,-3.21608,Entire home/apt,143,14,0,,,1,0
32222319,King size bed great apartment 10mn from center,204226391,Samuel,,Shandon,55.9342,-3.23342,Private room,50,1,5,2019-04-01,1.15,12,179
32247013,Cozy private room in charming Morningside area,177358844,Bea,,Morningside,55.92877,-3.20782,Private room,29,1,3,2019-03-10,0.70,1,0
32248369,"Modern, 2bed flat in Edinburgh City Centre!",219278061,India,,Dalry and Fountainbridge,55.94404,-3.21031,Entire home/apt,68,2,17,2019-06-14,4.43,1,147
32249187,Dbl room in a sunny 5th floor flat with a balcony.,22165845,Jarek,,South Leith,55.96604,-3.16926,Private room,33,2,0,,,1,0
32250493,"Comfortable Quartermile Apartment, Old Town",62406534,Sam,,Meadows and Southside,55.94352,-3.19151,Entire home/apt,150,2,25,2019-06-23,6.94,1,304
32250932,Serene...   Twin Room in Safe Edinburgh Area,220568741,Denis,,Balerno and Bonnington Village,55.89236,-3.32491,Private room,30,1,2,2019-03-25,0.46,3,190
32251012,Cosy Top Floor Apartment with Views of Edinburgh,238040565,Willow & Pete,,Leith (Hermitage and Prospect Bank),55.96473,-3.16234,Entire home/apt,60,2,2,2019-06-20,2,4,0
32251485,Bright 1 Bedroom Top Floor Flat - City Centre,83375393,David,,Leith (Hermitage and Prospect Bank),55.96921,-3.15914,Entire home/apt,80,2,0,,,1,180
32253666,Bright 2 bedroom apartment in quiet cul de sac,241878549,Claire,,The Shore and Constitution Street,55.97624,-3.17475,Entire home/apt,55,2,22,2019-06-19,6.06,1,302
32269232,Sea view en-suite bedroom in Portobello,52920826,Mike,,Portobello,55.95673,-3.12261,Private room,30,2,2,2019-06-17,1.18,1,29
32269500,"BRIGHT&CALM, WELL DECORATED, EASY ACCESS TO CENTRE",81273553,Andrew,,Stenhouse and Saughton Mains,55.93487,-3.25761,Entire home/apt,60,1,0,,,1,0
32281835,Blackwood Crescent Apartment,234581497,Furrukh,,Marchmont East and Sciennes,55.93804,-3.18116,Entire home/apt,300,1,0,,,4,92
32284985,Edinburgh Gilmore Apartment 3 Bed City Centre,235472205,Jillian,,Tollcross,55.9421,-3.20741,Entire home/apt,84,1,43,2019-06-24,14.83,2,112
32297208,Luxury Central Apartment in Edinburgh New Town,154141705,Ben,,New Town East and Gayfield,55.95915,-3.19009,Entire home/apt,1045,1,2,2019-06-09,2,5,275
32297251,Modern 2 Bedroom Property in Stylish Complex,84640012,Jack,,Meadowbank and Abbeyhill North,55.9585,-3.16155,Entire home/apt,70,2,12,2019-06-20,6.92,1,145
32298522,"Lovely large, bright double bedroom!",24518515,Jessica,,Dalry and Fountainbridge,55.9435,-3.21834,Private room,36,1,2,2019-02-24,0.48,1,0
32298909,Large and Modern 2 Bed 2 Bath Edinburgh Apartment,242453314,Adriana,,"Craigleith, Orchard Brae and Crewe Toll",55.96685,-3.23319,Entire home/apt,60,2,5,2019-05-31,2.88,1,149
32300922,"Bright, characterful flat in vibrant Newington",90241733,Patricia,,Meadows and Southside,55.93863,-3.17834,Entire home/apt,136,24,0,,,2,12
32303065,"Large, stylish flat in Leith",22191493,Elliot,,North Leith and Newhaven,55.97529,-3.1844,Entire home/apt,50,3,1,2019-04-14,0.41,2,11
32303254,Gorgeous home on Meadows - Castle view! (sleeps 4),1767434,Sam And Helen,,Marchmont East and Sciennes,55.9399,-3.19486,Entire home/apt,130,2,8,2019-06-09,2.58,1,44
32305725,Elegant 2 bedroom apt in the heart of Edinburgh with gas fireplace,239295366,Dong,,Hillside and Calton Hill,55.95897,-3.17909,Entire home/apt,65,2,4,2019-06-06,1.50,1,112
32311802,Private Bedroom by the Meadows - City Centre,237205213,Jose,,The Grange,55.93716,-3.18027,Private room,45,2,2,2019-04-11,0.71,3,310
32313013,Comfortable flat in Stockbridge for the Fringe,90494442,Chris,,Stockbridge,55.95818,-3.21443,Entire home/apt,95,3,0,,,1,45
32321688,Modern and bright two bed apartment with parking!,87762710,Daniel,,Broughton South,55.96223,-3.18437,Entire home/apt,1000,1,21,2019-06-09,4.92,41,29
